Face_ID,Performance,Video URL
31,0.35530923,
31,1.529918806,
31,0.35530923,
31,1.703748897,
31,1.257177053,
31,1.257177053,
31,1.529918806,
31,1.529918806,
31,0.35530923,
31,1.703748897,
31,1.257177053,
31,1.529918806,
31,1.703748897,
31,1.257177053,
31,0.35530923,
31,0.35530923,
31,0.824587866,
31,1.692363909,
31,1.703748897,
31,1.529918806,
31,1.529918806,
31,1.257177053,
31,0.35530923,
31,0.824587866,
31,1.703748897,
31,1.692363909,
31,1.692363909,
31,1.529918806,
31,0.067807038,
31,1.703748897,
31,0.824587866,
31,0.824587866,
31,0.35530923,
31,0.35530923,
31,1.529918806,
31,1.692363909,
31,1.692363909,
31,0.067807038,
31,1.703748897,
31,0.35530923,
31,1.529918806,
31,1.692363909,
31,1.692363909,
31,0.067807038,
31,0.35530923,
31,0.447995852,
31,0.447995852,
31,0.447995852,
31,1.703748897,
31,1.703748897,
31,1.692363909,
31,0.824587866,
31,0.824587866,
31,0.304073361,
31,0.35530923,
31,0.067807038,
31,1.692363909,
31,1.703748897,
31,0.447995852,
31,0.304073361,
31,0.824587866,
31,0.067807038,
31,0.447995852,
31,1.703748897,
31,1.703748897,
31,0.304073361,
31,0.067807038,
31,0.068645912,
31,1.703748897,
31,0.304073361,
31,0.067807038,
31,1.692363909,
32,1.050166533,https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-8100667816697710
32,0.304073361,
32,1.703748897,
32,1.692363909,
32,0.067807038,
32,0.067807038,
32,1.050166533,
32,0.304073361,
32,0.068645912,
32,1.703748897,
32,0.067807038,
32,0.447995852,
32,0.447995852,
32,0.447995852,
32,0.447995852,
32,0.447995852,
32,0.304073361,
32,0.857125175,
32,0.067807038,
32,0.067807038,
32,0.447995852,
32,0.304073361,
32,0.304073361,
32,0.067807038,
32,0.857125175,
32,1.307927179,
32,0.987228585,
32,0.304073361,
32,0.068645912,
32,0.515802008,
32,0.067807038,
32,0.857125175,
32,1.307927179,
32,0.515802008,
32,0.067807038,
32,0.304073361,
32,0.304073361,
32,0.857125175,
32,0.515802008,
32,0.304073361,
32,1.307927179,
32,0.515802008,
32,1.715529911,
32,0.304073361,
32,0.515802008,
32,1.715529911,
32,0.304073361,
32,0.515802008,
32,0.857125175,
32,1.715529911,
32,1.715529911,
32,0.515802008,
32,0.661517165,
32,0.661517165,
32,1.46974948,
32,0.857125175,
32,1.46974948,
32,0.515802008,
32,0.515802008,
32,0.987228585,
32,0.661517165,
32,0.661517165,
32,0.857125175,
32,1.715529911,
32,1.715529911,
32,0.515802008,
32,1.46974948,
32,1.46974948,
32,0.857125175,
32,0.721491551,
32,1.715529911,
32,0.661517165,
32,0.987228585,
32,0.721491551,
32,0.661517165,
32,0.515802008,
32,0.515802008,
32,0.721491551,
32,1.46974948,
32,1.46974948,
32,0.515802008,
32,0.721491551,
32,0.857125175,
32,1.46974948,
32,0.43674317,
32,0.515802008,
32,0.39772929,
32,0.39772929,
32,0.721491551,
32,0.43674317,
32,0.857125175,
32,0.857125175,
32,0.515802008,
32,0.208668783,
32,0.208668783,
32,0.39772929,
32,0.39772929,
32,0.43674317,
32,0.43674317,
32,1.739489391,
32,1.311911034,
32,1.269904347,
32,1.269904347,
32,1.269904347,
32,0.208668783,
32,0.208668783,
32,0.39772929,
32,1.311911034,
32,1.739489391,
32,0.721491551,
32,1.269904347,
32,0.39772929,
32,0.43674317,
32,0.43674317,
32,0.721491551,
32,1.739489391,
32,1.269904347,
32,0.303216766,
32,1.311911034,
32,1.311911034,
32,0.208668783,
32,0.208668783,
32,1.739489391,
32,0.43674317,
32,0.303216766,
32,0.208668783,
32,1.739489391,
32,0.32533302,
32,0.32533302,
32,1.311911034,
32,1.311911034,
32,1.739489391,
32,0.303216766,
32,0.865682977,
32,1.311911034,
32,1.269904347,
32,1.269904347,
32,1.269904347,
32,1.269904347,
32,1.269904347,
32,1.739489391,
32,0.32533302,
32,0.32533302,
32,0.343367108,
32,0.865682977,
32,0.32533302,
32,1.269904347,
32,0.343367108,
32,1.739489391,
32,1.739489391,
32,0.865682977,
32,0.32533302,
32,0.343367108,
32,1.739489391,
32,0.865682977,
32,1.434295327,
32,1.434295327,
32,1.13869527,
32,1.13869527,
32,0.237796404,
32,0.343367108,
32,0.865682977,
32,1.739489391,
32,1.739489391,
32,0.237796404,
32,0.343367108,
32,1.434295327,
32,1.434295327,
32,1.13869527,
32,1.13869527,
32,0.865682977,
32,1.739489391,
32,0.237796404,
32,0.343367108,
32,0.865682977,
32,1.739489391,
32,0.237796404,
32,0.343367108,
32,0.809195963,
32,1.739489391,
32,0.237796404,
32,1.434295327,
32,1.434295327,
32,0.809195963,
32,0.865682977,
32,0.865682977,
32,1.13869527,
32,1.13869527,
32,0.343367108,
32,0.343367108,
32,0.237796404,
32,1.434295327,
32,0.865682977,
32,0.809195963,
32,1.13869527,
32,1.262618783,
32,0.343367108,
32,0.237796404,
32,0.809195963,
32,1.262618783,
32,0.865682977,
32,0.865682977,
32,0.343367108,
32,0.343367108,
32,0.809195963,
32,1.262618783,
32,0.237796404,
32,0.237796404,
32,0.865682977,
32,0.343367108,
32,0.809195963,
32,1.131374123,
32,1.262618783,
32,0.862544402,
32,0.237796404,
32,0.109745215,
32,0.865682977,
32,0.343367108,
32,0.809195963,
32,1.131374123,
32,0.109745215,
32,1.262618783,
32,0.865682977,
32,0.343367108,
32,0.237796404,
32,0.237796404,
32,1.131374123,
32,1.262618783,
32,0.809195963,
32,0.809195963,
32,0.237796404,
32,1.131374123,
32,1.262618783,
32,1.276091543,
32,0.809195963,
32,0.444724655,
32,0.237796404,
32,1.131374123,
32,1.276091543,
32,1.262618783,
32,1.262618783,
32,0.444724655,
32,0.237796404,
32,0.809195963,
32,1.131374123,
32,0.809195963,
32,0.06167018,
32,1.262618783,
32,1.276091543,
32,1.276091543,
32,1.131374123,
32,0.809195963,
32,0.06167018,
32,0.444724655,
32,0.444724655,
33,0.220624635,https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-874864704574925
33,0.809195963,
33,1.262618783,
33,1.262618783,
33,1.131374123,
33,1.131374123,
33,0.06167018,
33,0.06167018,
33,0.809195963,
33,0.220624635,
33,1.262618783,
33,1.276091543,
33,0.220624635,
33,1.276091543,
33,1.131374123,
33,0.444724655,
33,0.444724655,
33,1.262618783,
33,1.276091543,
33,1.488776942,
33,0.06167018,
33,0.06167018,
33,1.131374123,
33,1.131374123,
33,1.262618783,
33,0.444724655,
33,1.488776942,
33,1.131374123,
33,0.06167018,
33,1.488776942,
33,1.488776942,
33,1.131374123,
33,1.652012406,
33,1.131374123,
33,0.711424877,
33,0.773603339,
33,1.652012406,
33,1.488776942,
33,1.488776942,
33,0.773603339,
33,1.788241724,
33,0.733496263,
33,1.488776942,
33,1.652012406,
33,1.652012406,
33,0.773603339,
33,0.733496263,
33,1.788241724,
33,0.773603339,
33,1.788241724,
33,0.733496263,
33,1.652012406,
33,0.773603339,
33,1.652012406,
33,1.788241724,
33,0.733496263,
33,0.773603339,
33,1.652012406,
33,1.788241724,
33,0.733496263,
33,0.893974636,
33,0.248594755,
33,0.773603339,
33,0.733496263,
33,0.893974636,
33,1.788241724,
33,1.788241724,
33,0.733496263,
33,0.773603339,
33,0.773603339,
33,1.001458316,
33,0.893974636,
33,0.893974636,
33,0.248594755,
33,0.773603339,
33,0.733496263,
33,0.733496263,
33,1.001458316,
33,0.733496263,
33,1.001458316,
33,1.50336755,
33,0.773603339,
33,0.773603339,
33,0.893974636,
33,0.893974636,
33,1.001458316,
33,0.773603339,
33,0.733496263,
33,0.733496263,
33,1.001458316,
33,0.893974636,
33,0.773603339,
33,0.597568197,
33,0.733496263,
33,1.001458316,
34,0.303874341,https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-429145826826558
34,0.773603339,
34,0.733496263,
34,1.001458316,
34,0.303874341,
34,0.597568197,
34,0.733496263,
34,1.661021399,
34,0.303874341,
34,0.182990465,
34,0.597568197,
34,1.001458316,
34,1.001458316,
34,1.661021399,
34,0.303874341,
34,0.182990465,
34,0.597568197,
34,0.679409565,
34,1.001458316,
34,1.661021399,
34,0.182990465,
34,0.679409565,
34,1.661021399,
34,1.001458316,
34,1.001458316,
34,0.182990465,
34,1.661021399,
34,0.679409565,
34,0.679409565,
34,0.182990465,
34,1.001458316,
34,0.597568197,
34,1.661021399,
34,1.001458316,
34,0.182990465,
34,1.661021399,
34,1.001458316,
34,0.182990465,
34,0.597568197,
34,0.679409565,
34,0.679409565,
34,1.661021399,
34,1.661021399,
34,0.597568197,
34,0.679409565,
34,0.182990465,
34,0.182990465,
34,1.453164709,
34,1.661021399,
34,0.985384322,
34,1.453164709,
34,0.182990465,
34,0.597568197,
34,0.985384322,
34,1.661021399,
34,1.661021399,
34,1.453164709,
34,1.453164709,
34,0.182990465,
34,0.182990465,
34,0.597568197,
34,0.985384322,
34,0.985384322,
34,1.661021399,
34,1.638214347,
34,0.182990465,
34,0.597568197,
34,1.661021399,
34,1.638214347,
34,1.453164709,
34,1.453164709,
34,0.182990465,
34,1.661021399,
34,0.985384322,
34,0.985384322,
34,1.453164709,
34,1.638214347,
34,1.638214347,
34,0.182990465,
34,1.497173451,
34,1.610610371,
34,0.985384322,
34,1.497173451,
34,0.711812951,
34,1.610610371,
34,1.638214347,
34,1.638214347,
34,0.711812951,
34,1.497173451,
34,1.497173451,
34,0.253052674,
34,1.638214347,
34,1.610610371,
34,1.610610371,
34,0.711812951,
34,0.253052674,
34,1.166831943,
34,0.711812951,
34,1.497173451,
34,1.497173451,
34,1.166831943,
34,1.610610371,
34,1.610610371,
34,0.711812951,
34,0.253052674,
34,0.253052674,
34,1.497173451,
34,1.166831943,
34,0.711812951,
34,1.610610371,
34,1.166831943,
34,0.711812951,
34,0.253052674,
34,0.253052674,
34,1.166831943,
34,1.166831943,
34,0.711812951,
34,0.711812951,
34,0.253052674,
34,1.784959871,
34,1.166831943,
34,0.711812951,
34,1.784959871,
34,1.166831943,
34,1.166831943,
34,0.711812951,
34,0.711812951,
34,1.784959871,
34,1.784959871,
34,1.166831943,
34,0.711812951,
34,0.711812951,
34,1.784959871,
34,1.784959871,
34,1.166831943,
34,1.166831943,
34,0.711812951,
34,1.166831943,
34,1.784959871,
34,1.166831943,
34,1.166831943,
34,1.115674435,
34,1.115674435,
34,0.036614064,
34,0.036614064,
34,1.115674435,
34,1.115674435,
34,0.036614064,
34,0.036614064,
34,1.115674435,
34,1.115674435,
34,0.036614064,
34,0.036614064,
34,1.115674435,
34,0.036614064,
34,0.036614064,
34,0.036614064,
34,1.67319392,
34,0.036614064,
34,0.151534024,
34,1.67319392,
34,0.151534024,
34,0.036614064,
34,0.036614064,
34,1.67319392,
34,0.151534024,
34,0.036614064,
34,0.151534024,
34,0.036614064,
34,0.151534024,
34,0.036614064,
34,0.151534024,
34,0.151534024,
34,1.236520117,
34,0.151534024,
34,0.151534024,
34,1.236520117,
34,0.151534024,
34,1.236520117,
34,1.236520117,
34,0.151534024,
34,0.151534024,
34,0.151534024,
34,1.236520117,
34,1.236520117,
34,0.151534024,
34,1.236520117,
34,0.151534024,
34,0.238489816,
34,0.238489816,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.238489816,
34,0.238489816,
34,0.238489816,
34,0.257371814,
34,0.257371814,
34,0.257371814,
34,0.238489816,
34,0.238489816,
34,0.238489816,
34,0.257371814,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.238489816,
34,0.257371814,
34,0.257371814,
34,0.705578224,
34,0.705578224,
34,0.705578224,
35,0.705578224,https://fgimagestorage.blob.core.windows.net/facebook-assets/hd-6764280623620361
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
35,0.705578224,
